ReportShipping,ReportQtySold,ReportTax,ReportTotalSales,StoreName,StoreShipping,StoreQtySold,StoreTax,StoreTotalSales,TransactionNumber,TransactionDate,Register,TransactionShipping,TransactionQtySold,TransactionTax,TransactionTotalSales,ItemSku,ItemDescription,Supplier,Department,Category,SalesRep,Price,Cost,QtySold,Tax,TotalSales,PriceA,PriceB,PriceC,SalePrice,SaleStartDate,SaleEndDate,BinLocation
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002234,08/07/2017,Register: 1,£0.00,551.00,£11.50,£80.49,GMK-98600,BENELLI SAFETY FLAG 12G,GMK Limited,SHOTGUN ACCESSORIES,SPARES & ACCESSORIES,Unassigned,£3.49,£2.00,1.00,£0.58,£4.07,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002235,08/07/2017,Register: 1,£0.00,40.00,£13.53,£94.73,HORN-8343,HORNADY 243 VAR EXP V MAX 58G,Edgar Brothers,AMMUNITION,GAME,Unassigned,£2.03,£1.06,40.00,£13.53,£94.73,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002236,08/07/2017,Register: 1,£0.00,"1,210.00",£179.73,"£1,258.10",CCI-13,CCI 400 STD SM RIF PRIMER 100,GMK Limited,RELOADING,PRIMERS,Unassigned,£4.49,£2.75,2.00,£1.35,£9.43,£0.00,£0.00,£0.00,£0.00,,,E
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002236,08/07/2017,Register: 1,£0.00,"1,210.00",£179.73,"£1,258.10",CCI-14,CCI 500 STD SM PIST PRIMER 100,GMK Limited,RELOADING,PRIMERS,Unassigned,£4.49,£2.75,5.00,£3.37,£23.57,£0.00,£0.00,£0.00,£0.00,,,E
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002236,08/07/2017,Register: 1,£0.00,"1,210.00",£179.73,"£1,258.10",CBC-38L,CBC 38  COWBOY RNFP 158G,Viking Arms Limited,AMMUNITION,TARGET,Unassigned,£0.50,£0.24,200.00,£16.67,£116.67,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002236,08/07/2017,Register: 1,£0.00,"1,210.00",£179.73,"£1,258.10",CCI-11,CCI 200 STD LG RIF PRIMER 100,GMK Limited,RELOADING,PRIMERS,Unassigned,£4.49,£2.75,2.00,£1.35,£9.43,£0.00,£0.00,£0.00,£0.00,,,E
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002236,08/07/2017,Register: 1,£0.00,"1,210.00",£179.73,"£1,258.10",CCI-35,CCI 22 STANDARD SOLID 40G,GMK Limited,AMMUNITION,TARGET,Unassigned,£0.08,£0.05,"1,000.00",£12.00,£84.00,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002236,08/07/2017,Register: 1,£0.00,"1,210.00",£179.73,"£1,258.10",K22XTRIM,K22 .22 LBP X-TRIM,Caledonian Classic Arms Ltd,HAND GUN,PISTOL,Unassigned,£870.00,£604.17,1.00,£145.00,"£1,015.00",£0.00,£0.00,£0.00,£0.00,,,A
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002237,08/07/2017,Register: 1,£0.00,"1,300.00",£19.00,£133.00,R2132478,RWS 22 TARGET RIFLE,Ruag Ammotec (UK) Limited,AMMUNITION,TARGET,Unassigned,£0.14,£0.08,100.00,£2.33,£16.33,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002237,08/07/2017,Register: 1,£0.00,"1,300.00",£19.00,£133.00,R2132753,RWS 22 Z LANG,Ruag Ammotec (UK) Limited,AMMUNITION,TARGET,Unassigned,£0.15,£0.08,100.00,£2.50,£17.50,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002237,08/07/2017,Register: 1,£0.00,"1,300.00",£19.00,£133.00,CCI-35,CCI 22 STANDARD SOLID 40G,GMK Limited,AMMUNITION,TARGET,Unassigned,£0.08,£0.05,"1,000.00",£12.00,£84.00,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002237,08/07/2017,Register: 1,£0.00,"1,300.00",£19.00,£133.00,SK420101,SK 22 STD PLUS 40G,Viking Arms Limited,AMMUNITION,TARGET,Unassigned,£0.13,£0.07,100.00,£2.17,£15.17,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002238,08/07/2017,Register: 1,£0.00,1.00,£3.33,£23.32,JRY-BFPBK,BSA FILL ADAPTOR R10,John Rothery (Wholesale)Co Ltd,AIR GUN,SPARES & ACCESSORIES,Unassigned,£19.99,£7.50,1.00,£3.33,£23.32,£0.00,£0.00,£0.00,£0.00,,,BY
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002239,08/07/2017,Register: 1,£0.00,1.00,£0.50,£3.50,DIVE FILL 232,DIVER'S TANK 232 BAR FILL,Shooting Supplies Limited,AIR GUN,CHARGING,Unassigned,£3.00,£0.01,1.00,£0.50,£3.50,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,JRY-PB30,BISLEY P' BRONZE 30,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£5.25,£2.12,1.00,£0.88,£6.13,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,JRY-PB240,BISLEY P' BRONZE 240,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£5.25,£2.12,1.00,£0.88,£6.13,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,JRY-BJ30,BISLEY JAGS 30,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£5.25,£2.76,1.00,£0.88,£6.13,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,JRY-BJ240,BISLEY JAGS 240,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£5.25,£2.76,1.00,£0.88,£6.13,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,380010,CRAFTSMAN'S KNIFE HVK,Casstrom Limited,KNIVES,FIXED BLADE,Unassigned,£8.95,£2.63,1.00,£1.49,£10.44,£0.00,£0.00,£0.00,£0.00,,,Z5
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,ATECHZ119-30-14,ATEC HERTZ 119 30CAL 14X1,Forge Consulting Limited,MODERATORS,CENTRE FIRE,Unassigned,£249.00,£134.00,1.00,£41.50,£290.50,£0.00,£0.00,£0.00,£0.00,,,J
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002240,08/07/2017,Register: 1,£0.00,7.00,£49.82,£348.72,HOPP-24011,HOPPES .22 BORESNAKE,Edgar Brothers,CHEMICAL & CLEANING,PULLTHROUGHS,Unassigned,£19.95,£10.95,1.00,£3.33,£23.28,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002241,08/07/2017,Register: 1,£0.00,1.00,£0.50,£3.50,DIVE FILL 232,DIVER'S TANK 232 BAR FILL,Shooting Supplies Limited,AIR GUN,CHARGING,Unassigned,£3.00,£0.01,1.00,£0.50,£3.50,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002242,08/07/2017,Register: 1,£0.00,1.00,£1.67,£11.67,JRY-BISE90,SCOPE BOOT 90MM,John Rothery (Wholesale)Co Ltd,OPTICS,COVERS & CAPS,Unassigned,£11.45,£5.60,1.00,£1.67,£11.67,£0.00,£0.00,£0.00,£0.00,,,H
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002243,08/07/2017,Register: 1,£0.00,3.00,£7.56,£52.95,JRY-SCA12,BISLEY SNAP CAPS 12G ALLI,John Rothery (Wholesale)Co Ltd,SHOTGUNS,SPARES & ACCESSORIES,Unassigned,£10.49,£4.77,1.00,£1.75,£12.24,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002243,08/07/2017,Register: 1,£0.00,3.00,£7.56,£52.95,12495,BROWNING LEGIA SPRAY,Browning International SA,CHEMICAL & CLEANING,OILS & GREASES,Unassigned,£12.95,£8.00,1.00,£2.16,£15.11,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002243,08/07/2017,Register: 1,£0.00,3.00,£7.56,£52.95,HOPP-24035,HOPPES 12 GAUGE BORESNAKE,Edgar Brothers,CHEMICAL & CLEANING,PULLTHROUGHS,Unassigned,£21.95,£11.99,1.00,£3.66,£25.61,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002244,08/07/2017,Register: 1,£0.00,0.00,£261.50,"£1,830.50",DEPOSIT,DEPOSIT,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£100.00,£0.00,-1.00,-£16.67,-£116.67,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002244,08/07/2017,Register: 1,£0.00,0.00,£261.50,"£1,830.50",123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,"£1,669.00",£0.00,1.00,£278.17,"£1,947.17",£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002245,08/07/2017,Register: 1,£0.00,2.00,£1.00,£6.98,16-6090,R10 BUDDY BOTTLE O RING,John Knibbs International Ltd,AIR GUN,SPARES & ACCESSORIES,Unassigned,£2.99,£0.41,2.00,£1.00,£6.98,£0.00,£0.00,£0.00,£0.00,,,BY
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002246,08/07/2017,Register: 1,£0.00,20.00,£7.47,£52.27,HORN-80933,HORNADY 308 150G S'FORMANCE,Edgar Brothers,AMMUNITION,GAME,Unassigned,£2.24,£1.08,20.00,£7.47,£52.27,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002247,08/07/2017,Register: 1,£0.00,2.00,£19.65,£137.55,JRY-BF92O,92 BLANK FIRING PISTOL ORANGE,John Rothery (Wholesale)Co Ltd,BLANKS,PISTOL,Unassigned,£99.95,£57.04,1.00,£16.66,£116.61,£0.00,£0.00,£0.00,£0.00,,,T
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002247,08/07/2017,Register: 1,£0.00,2.00,£19.65,£137.55,JRY-B9MMP,9MM P.A.K. BLANKS,John Rothery (Wholesale)Co Ltd,BLANKS,BLANKS,Unassigned,£17.95,£9.09,1.00,£2.99,£20.94,£0.00,£0.00,£0.00,£0.00,,,I
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002248,08/07/2017,Register: 1,£0.00,14.00,£52.28,£365.99,FIOC-O8044900,SMALL PISTOL PRIMER (150),Edgar Brothers,RELOADING,PRIMERS,Unassigned,£4.99,£2.99,10.00,£7.49,£52.40,£0.00,£0.00,£0.00,£0.00,,,E
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002248,08/07/2017,Register: 1,£0.00,14.00,£52.28,£365.99,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£159.95,£0.00,1.00,£26.66,£186.61,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002248,08/07/2017,Register: 1,£0.00,14.00,£52.28,£365.99,HORN-30312,HORNADY .30/155  AMAX (100),Edgar Brothers,RELOADING,BULLETS TARGET,Unassigned,£48.95,£22.26,1.00,£8.16,£57.11,£0.00,£0.00,£0.00,£0.00,,,G
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002248,08/07/2017,Register: 1,£0.00,14.00,£52.28,£365.99,HOPP-904BG,NO 9 POWDER SOLVENT 5OZ CP BIO,Edgar Brothers,CHEMICAL & CLEANING,CLEANING CHEMICALS,Unassigned,£9.95,£5.49,1.00,£1.66,£11.61,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002248,08/07/2017,Register: 1,£0.00,14.00,£52.28,£365.99,VI-N105 500G,VIHTAVUORI N105 500G,Hannams Reloading Limited,RELOADING,POWDER,Unassigned,£49.95,£26.95,1.00,£8.33,£58.28,£0.00,£0.00,£0.00,£0.00,,,G
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002249,08/07/2017,Register: 1,£0.00,1.00,£26.66,£186.61,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£159.95,£0.00,1.00,£26.66,£186.61,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002250,08/07/2017,Register: 1,£0.00,2.00,£3.99,£376.94,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£349.00,£0.00,1.00,£0.00,£349.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002250,08/07/2017,Register: 1,£0.00,2.00,£3.99,£376.94,REMUK89350,REMI KNOCK DOWN RAT,LR Nash (SMK) Ltd,TARGET,KNOCKDOWN,Unassigned,£23.95,£9.98,1.00,£3.99,£27.94,£0.00,£0.00,£0.00,£0.00,,,S
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002251,08/07/2017,Register: 1,£0.00,1.00,£1.25,£8.74,CCI-309,CCI PER CAPS NO 10 (100),GMK Limited,RELOADING,PRIMERS,Unassigned,£7.49,£4.20,1.00,£1.25,£8.74,£0.00,£0.00,£0.00,£0.00,,,H
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002252,08/07/2017,Register: 1,£0.00,250.00,£11.50,£80.50,12BPIGSEL30GF6,PIGEON SELECT 30GR F6,Eley Hawk Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£0.32,£0.15,250.00,£11.50,£80.50,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002253,08/07/2017,Register: 1,£0.00,2.00,£1.00,£7.00,DIVE FILL 232,DIVER'S TANK 232 BAR FILL,Shooting Supplies Limited,AIR GUN,CHARGING,Unassigned,£3.00,£0.01,2.00,£1.00,£7.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002254,08/07/2017,Register: 1,£0.00,-2.00,£0.00,£800.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,"£1,700.00",£0.00,1.00,£0.00,"£1,700.00",£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002254,08/07/2017,Register: 1,£0.00,-2.00,£0.00,£800.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£700.00,£0.00,-1.00,£0.00,-£700.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002254,08/07/2017,Register: 1,£0.00,-2.00,£0.00,£800.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£150.00,£0.00,-1.00,£0.00,-£150.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002254,08/07/2017,Register: 1,£0.00,-2.00,£0.00,£800.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£50.00,£0.00,-1.00,£0.00,-£50.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002255,08/07/2017,Register: 1,£0.00,1.00,£1.33,£9.33,LED 0313-F,ANTI ROLL FILTER KIT P7,LEDCO LTD,TORCH,HIGH POWER,Unassigned,£8.79,£4.03,1.00,£1.33,£9.33,£0.00,£0.00,£0.00,£0.00,,,Z6
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002256,11/07/2017,Register: 1,£0.00,120.00,£5.03,£35.23,FED-222A,FED 222 POWER SHOK SP 50G,GMK Limited,AMMUNITION,GAME,Unassigned,£0.96,£0.57,20.00,£3.20,£22.40,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002256,11/07/2017,Register: 1,£0.00,120.00,£5.03,£35.23,CCI-56,CCI 22 SUBSONIC HP 40G,GMK Limited,AMMUNITION,GAME,Unassigned,£0.11,£0.07,100.00,£1.83,£12.83,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002257,11/07/2017,Register: 1,£0.00,1.00,£0.83,£5.83,AGT FILL 1,AIR GUN TANK FILL 3 LT/300&232,Shooting Supplies Limited,AIR GUN,CHARGING,Unassigned,£5.00,£0.01,1.00,£0.83,£5.83,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002258,11/07/2017,Register: 1,£0.00,6.00,£5.28,£36.98,REMI-X22600,REMINGTON 1-1/2 SM PISTOL(100),Raytrade UK Ltd,RELOADING,PRIMERS,Unassigned,£4.35,£2.50,5.00,£3.63,£25.38,£0.00,£0.00,£0.00,£0.00,,,E
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002258,11/07/2017,Register: 1,£0.00,6.00,£5.28,£36.98,HOPP-904BG,NO 9 POWDER SOLVENT 5OZ CP BIO,Edgar Brothers,CHEMICAL & CLEANING,CLEANING CHEMICALS,Unassigned,£9.95,£5.49,1.00,£1.66,£11.61,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002259,11/07/2017,Register: 1,£0.00,1.00,£1.00,£6.99,JRY-EXT,EXPRESS GUN OIL DROPPER,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,OILS & GREASES,Unassigned,£5.99,£2.52,1.00,£1.00,£6.99,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002260,11/07/2017,Register: 1,£0.00,55.00,£21.45,£150.16,JRY-SCKW 410,BISLEY CLEANING KIT WOOD 410,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,KITS,Unassigned,£37.95,£17.50,1.00,£6.33,£44.28,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002260,11/07/2017,Register: 1,£0.00,55.00,£21.45,£150.16,KG-4,KG-4 GUN OIL,Viking Arms Limited,CHEMICAL & CLEANING,OILS & GREASES,Unassigned,£8.49,£4.14,1.00,£1.42,£9.91,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002260,11/07/2017,Register: 1,£0.00,55.00,£21.45,£150.16,410B3INF6SUB,"410  3"" F6 SUB",Eley Hawk Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£0.47,£0.22,50.00,£3.37,£23.57,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002260,11/07/2017,Register: 1,£0.00,55.00,£21.45,£150.16,RF2132095,9mm GARDEN GUN CARTRIDGE (50),Ruag Ammotec (UK) Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£20.69,£11.40,1.00,£3.45,£24.14,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002260,11/07/2017,Register: 1,£0.00,55.00,£21.45,£150.16,RF2132095,9mm GARDEN GUN CARTRIDGE (50),Ruag Ammotec (UK) Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£20.69,£11.40,2.00,£6.90,£48.28,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002261,11/07/2017,Register: 1,£0.00,1.00,£120.83,£445.83,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£725.00,£0.00,1.00,£120.83,£845.83,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002261,11/07/2017,Register: 1,£0.00,1.00,£120.83,£445.83,JRY-BIMTH,"BISLEY 2-PIECE 1"" HIGH MOUNT",John Rothery (Wholesale)Co Ltd,OPTICS,MOUNTS & RAILS,Unassigned,£24.95,£11.85,1.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,,,J
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002261,11/07/2017,Register: 1,£0.00,1.00,£120.83,£445.83,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£400.00,£0.00,-1.00,£0.00,-£400.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002262,11/07/2017,Register: 1,£0.00,6.00,£2.99,£20.93,ASC-NT007,PIGEON CRADLES,Ardee Sports Company,DECOYING,POLES,Unassigned,£2.99,£0.91,6.00,£2.99,£20.93,£0.00,£0.00,£0.00,£0.00,,,P
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002263,11/07/2017,Register: 1,£0.00,1.00,£1.21,£8.46,RA2136791,RWS .177 SUPERDOME 8.4gr,Ruag Ammotec (UK) Limited,PELLETS,DOMED,Unassigned,£7.25,£3.50,1.00,£1.21,£8.46,£0.00,£0.00,£0.00,£0.00,,,Z9
